,GeoFips,GeoName,year,MEDINC,MEDVAL,MOE,UMEDVAL,LMEDVAL,PERINC,POP,RPPALL,RPPGOODS,RPPRENT,RPPSOTH,IPD
2333,14500,"Boulder, CO (Metropolitan Statistical Area) *",2013,56706,350900,4498,355398,346402,17540367,309323,109.6,101.5,141.4,100.7,110.6
2334,14540,"Bowling Green, KY (Metropolitan Statistical Area)",2013,31965,123700,2463,126163,121237,5263153,164653,85.9,91.4,65.1,94.2,86.7
2335,14740,"Bremerton-Silverdale-Port Orchard, WA (Metropolitan Statistical Area)",2013,45059,268200,3921,272121,264279,11372919,252401,105.9,106.7,112.6,102.1,106.9
2336,14860,"Bridgeport-Stamford-Norwalk, CT (Metropolitan Statistical Area)",2013,97235,432100,3744,435844,428356,91393072,939924,119.5,111.2,145.2,118.5,120.7
2337,15180,"Brownsville-Harlingen, TX (Metropolitan Statistical Area)",2013,25025,78300,1353,79653,76947,10444514,417357,85.3,97.5,58.6,94,86.1
2338,15260,"Brunswick, GA (Metropolitan Statistical Area)",2013,33627,134000,7277,141277,126723,3826129,113781,86,91.4,72.3,94,86.8
2339,15380,"Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)",2013,42210,120700,819,121519,119881,47907088,1134974,94.2,98.1,79.1,98.8,95.1
2340,15500,"Burlington, NC (Metropolitan Statistical Area)",2013,34215,137000,3113,140113,133887,5274613,154162,90.2,97.5,72.2,94,91
2341,15540,"Burlington-South Burlington, VT (Metropolitan Statistical Area)",2013,49187,249900,2772,252672,247128,10566683,214827,102.6,98.1,120.2,98.8,103.6
2342,15680,"California-Lexington Park, MD (Metropolitan Statistical Area)",2013,49184,304700,7069,311769,297631,5372070,109224,98.8,91.4,117.8,94,99.8
2343,15940,"Canton-Massillon, OH (Metropolitan Statistical Area)",2013,38306,121500,1097,122597,120403,15451303,403365,89.1,97.8,65,93.6,89.9
2344,15980,"Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)",2013,41309,149400,2691,152091,146709,27257232,659834,95.1,97.5,92.5,94,96
2345,16020,"Cape Girardeau, MO-IL (Metropolitan Statistical Area)",2013,36958,123000,2928,125928,120072,3591445,97177,84.4,92.5,68.4,89.6,85.2
2346,16060,"Carbondale-Marion, IL (Metropolitan Statistical Area)",2013,35388,96100,2807,98907,93293,4957077,140077,84.8,92.5,69.1,89.6,85.6
2347,16180,"Carson City, NV (Metropolitan Statistical Area)",2013,40782,198900,9524,208424,189376,2191065,53726,97.3,98.8,99.2,94.2,98.2
2348,16220,"Casper, WY (Metropolitan Statistical Area)",2013,62406,178300,3925,182225,174375,5061290,81103,98.5,96.4,95.7,102.7,99.5
2349,16300,"Cedar Rapids, IA (Metropolitan Statistical Area)",2013,45063,142100,1358,143458,140742,11838256,262706,91.1,97.1,74.6,93.1,91.9
2350,16540,"Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)",2013,39102,177500,2674,180174,174826,5941372,151945,94.7,98.1,81.9,98.8,95.6
2351,16580,"Champaign-Urbana, IL (Metropolitan Statistical Area)",2013,42128,142400,2299,144699,140101,9388439,222854,93.9,97.2,88.2,93.2,94.7
2352,16620,"Charleston, WV (Metropolitan Statistical Area)",2013,38268,98400,2069,100469,96331,10539439,275412,88.9,97.1,64.8,94,89.8
2353,16700,"Charleston-North Charleston, SC (Metropolitan Statistical Area)",2013,40512,186900,2012,188912,184888,28814936,711272,96,97.5,96.3,94,96.9
2354,16740,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",2013,42235,164800,838,165638,163962,99619040,2358660,93.4,97.1,84.9,94,94.3
2355,16820,"Charlottesville, VA (Metropolitan Statistical Area) *",2013,51339,262800,4436,267236,258364,10614551,206755,98.4,96.7,112.2,94.1,99.3
2356,16860,"Chattanooga, TN-GA (Metropolitan Statistical Area)",2013,38949,141300,1633,142933,139667,21117583,542181,90.4,97.3,72.9,94,91.3
2357,16940,"Cheyenne, WY (Metropolitan Statistical Area)",2013,48256,181700,3735,185435,177965,4618438,95707,97.9,96.4,92.5,102.7,98.8
2358,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",2013,49675,225000,557,225557,224443,474410590,9550194,104.5,101.8,116.7,101.8,105.5
2359,17020,"Chico, CA (Metropolitan Statistical Area)",2013,36407,225900,4437,230337,221463,8069386,221641,100.6,96.4,106.5,102.8,101.6
2360,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",2013,45052,153400,758,154158,152642,97406010,2162060,89.6,92.8,79.8,91.2,90.4
2361,17300,"Clarksville, TN-KY (Metropolitan Statistical Area)",2013,38078,132500,2415,134915,130085,10869085,285441,91.4,97.3,78.5,94,92.3
2362,17420,"Cleveland, TN (Metropolitan Statistical Area)",2013,34247,134800,4487,139287,130313,4055200,118410,84.3,91.4,66.4,94,85.1
2363,17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",2013,44692,141900,784,142684,141116,92381865,2067100,89.9,95.3,80.1,89.6,90.8
2364,17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",2013,36451,188800,3710,192510,185090,5245180,143897,93.3,98.8,83.6,94.2,94.2
2365,17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",2013,34023,140200,3217,143417,136983,8091327,237816,94.2,96.9,90,94,95.1
2366,17820,"Colorado Springs, CO (Metropolitan Statistical Area)",2013,41261,214200,1915,216115,212285,27998446,678565,99.8,96.5,102.6,102.5,100.7
2367,17860,"Columbia, MO (Metropolitan Statistical Area)",2013,40217,162200,2507,164707,159693,7996048,198824,92.6,97.8,80.6,93.6,93.5
2368,17900,"Columbia, SC (Metropolitan Statistical Area)",2013,37559,139400,1421,140821,137979,29703006,790842,92.2,97,80.6,94,93
2369,17980,"Columbus, GA-AL (Metropolitan Statistical Area)",2013,34157,132500,2973,135473,129527,11198267,327844,89.3,97.5,70.7,94,90.1
2370,18020,"Columbus, IN (Metropolitan Statistical Area)",2013,42443,134900,3530,138430,131370,3380775,79655,88.4,92.5,79.9,89.6,89.2
2371,18140,"Columbus, OH (Metropolitan Statistical Area)",2013,43900,158100,738,158838,157362,86661384,1974061,93.4,97.4,84.4,93.4,94.3
2372,18580,"Corpus Christi, TX (Metropolitan Statistical Area)",2013,41466,107700,1732,109432,105968,17377659,419080,93.1,97.3,83.9,94,93.9
2373,18700,"Corvallis, OR (Metropolitan Statistical Area)",2013,38497,270500,5015,275515,265485,3317145,86167,97.7,98.8,101.2,94.2,98.6
2374,18880,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)",2013,43101,177400,3416,180816,173984,10856216,251881,95.7,94.9,100.5,94.3,96.6
2375,19060,"Cumberland, MD-WV (Metropolitan Statistical Area)",2013,34277,119400,2658,122058,116742,3471108,101267,87.2,97.5,61.1,94,88
2376,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",2013,47092,150000,646,150646,149354,318057096,6753889,99.8,97.6,100.4,102,100.8
2377,19140,"Dalton, GA (Metropolitan Statistical Area)",2013,29074,114600,2999,117599,111601,4125797,141906,84.4,91.4,66.6,94,85.2
2378,19180,"Danville, IL (Metropolitan Statistical Area)",2013,35437,75300,2401,77701,72899,2855701,80585,80.2,92.5,55.3,89.6,81
2379,19300,"Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)",2013,38222,168600,2572,171172,166028,7448839,194885,92.4,97.5,83.4,94,93.3
2380,19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)",2013,43820,124600,1305,125905,123295,16819940,383843,91.5,97.6,75.1,93.5,92.3
2381,19460,"Decatur, AL (Metropolitan Statistical Area)",2013,33629,114300,2719,117019,111581,5150165,153146,86.6,97.5,56.1,94,87.4
2382,19500,"Decatur, IL (Metropolitan Statistical Area)",2013,42962,93300,1978,95278,91322,4707012,109561,90,97.8,67.7,93.6,90.8
2383,19660,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",2013,35454,148500,1627,150127,146873,21280911,600236,95.5,97.5,94.2,94,96.4
2384,19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area) *",2013,51785,247800,890,248690,246910,139847697,2700529,104.4,101.5,115.3,100.6,105.4
2385,19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",2013,45634,156400,1267,157667,155133,29107336,637846,94.8,97.6,90.6,93.5,95.7
2386,19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",2013,42754,124400,529,124929,123871,184082752,4305587,97.1,99,87.9,99.5,98
2387,20020,"Dothan, AL (Metropolitan Statistical Area)",2013,35551,107400,2862,110262,104538,5241972,147449,85.2,96.3,56.9,94.1,86
2388,20100,"Dover, DE (Metropolitan Statistical Area)",2013,36278,199500,3223,202723,196277,6132355,169038,93.7,97.5,86.9,94,94.6
2389,20220,"Dubuque, IA (Metropolitan Statistical Area)",2013,41156,145900,2287,148187,143613,3948700,95945,92.6,97.8,80.8,93.6,93.5
2390,20260,"Duluth, MN-WI (Metropolitan Statistical Area)",2013,39498,140000,1658,141658,138342,11462135,290193,91.4,97.3,78.2,93.3,92.3
2391,20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",2013,43569,193100,2689,195789,190411,25721515,590364,95.2,97.3,92.7,94,96.1
2392,20700,"East Stroudsburg, PA (Metropolitan Statistical Area)",2013,35124,191800,3054,194854,188746,5878132,167355,99.1,98.1,101.5,98.8,100.1
2393,20740,"Eau Claire, WI (Metropolitan Statistical Area)",2013,40502,149200,2080,151280,147120,6675634,164822,92.1,97.8,78,93.6,93
2394,20940,"El Centro, CA (Metropolitan Statistical Area)",2013,33401,147300,4878,152178,142422,5893251,176438,91.1,98.8,76.4,94.2,92
2395,21060,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",2013,35410,133600,3781,137381,129819,5390343,152228,87,91.4,75.4,94,87.9
2396,21140,"Elkhart-Goshen, IN (Metropolitan Statistical Area)",2013,35784,121700,2271,123971,119429,7164192,200205,91,97.8,74.2,93.6,91.9
2397,21300,"Elmira, NY (Metropolitan Statistical Area)",2013,38155,94300,1854,96154,92446,3365193,88199,94.6,98.1,81.4,98.8,95.5
2398,21340,"El Paso, TX (Metropolitan Statistical Area)",2013,30264,111400,1033,112433,110367,25246542,834203,90.7,97.5,76.4,94,91.6
2399,21420,"Enid, OK (Metropolitan Statistical Area)",2013,42512,89400,3466,92866,85934,2651459,62370,87.5,97.5,61.3,94,88.3
2400,21500,"Erie, PA (Metropolitan Statistical Area)",2013,37975,115100,1714,116814,113386,10660159,280717,93.1,98.1,75.6,98.8,94
2401,21660,"Eugene-Springfield, OR (Metropolitan Statistical Area)",2013,36489,218900,1943,220843,216957,12971081,355481,98.8,96.4,97.6,102.8,99.8
2402,21780,"Evansville, IN-KY (Metropolitan Statistical Area)",2013,40392,120300,2005,122305,118295,12696524,314331,91,97.8,72.3,93.6,91.9
2403,21820,"Fairbanks, AK (Metropolitan Statistical Area) *",2013,49150,212500,5365,217865,207135,4960891,100933,106.9,98.8,157.7,94.2,107.9
2404,22020,"Fargo, ND-MN (Metropolitan Statistical Area)",2013,47009,157600,2165,159765,155435,10499977,223360,93.4,97.8,83.6,93.6,94.3
2405,22140,"Farmington, NM (Metropolitan Statistical Area)",2013,32159,148700,5766,154466,142934,4163504,129467,91.2,98.8,73.4,94.2,92.1
2406,22180,"Fayetteville, NC (Metropolitan Statistical Area)",2013,32765,130200,2544,132744,127656,16683199,509180,91.3,97,79.2,94,92.2
2407,22220,"Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)",2013,48755,143400,1723,145123,141677,22970415,471140,90.6,97.3,72.7,93.9,91.5
2408,22380,"Flagstaff, AZ (Metropolitan Statistical Area)",2013,38345,220400,7219,227619,213181,5241669,136699,98.5,98.8,105.5,94.2,99.5
2409,22420,"Flint, MI (Metropolitan Statistical Area)",2013,33913,91700,1351,93051,90349,14095656,415639,93.1,99,69.9,99.5,94
2410,22500,"Florence, SC (Metropolitan Statistical Area)",2013,33928,104700,2886,107586,101814,6988775,205986,86.3,96.2,60.2,94.1,87.1
2411,22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",2013,32951,109200,2487,111687,106713,4851395,147230,83.7,97.5,48.8,94,84.5
2412,22540,"Fond du Lac, WI (Metropolitan Statistical Area)",2013,40067,145800,2279,148079,143521,4078347,101787,87.5,92.5,76.8,89.6,88.3
2413,22660,"Fort Collins, CO (Metropolitan Statistical Area)",2013,42550,247100,2750,249850,244350,13455320,316225,101.6,96.4,113,102.8,102.6
2414,22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)",2013,33043,100100,1995,102095,98105,8213436,248569,85.8,96.9,57.8,94,86.6
2415,23060,"Fort Wayne, IN (Metropolitan Statistical Area)",2013,38334,113800,1081,114881,112719,15204623,396638,90.6,97.8,70.2,93.6,91.4
2416,23420,"Fresno, CA (Metropolitan Statistical Area)",2013,35591,195400,2457,197857,192943,33865015,951514,98.1,96.4,94,102.8,99
2417,23460,"Gadsden, AL (Metropolitan Statistical Area)",2013,31629,100000,3012,103012,96988,3285699,103884,83.7,97.5,50.7,94,84.5
2418,23540,"Gainesville, FL (Metropolitan Statistical Area)",2013,35504,163300,2562,165862,160738,10965953,308865,95.6,97.3,95,94,96.5
2419,23580,"Gainesville, GA (Metropolitan Statistical Area)",2013,34277,165300,2390,167690,162910,6390361,186431,90.5,91.4,85.6,94,91.4
2420,23900,"Gettysburg, PA (Metropolitan Statistical Area)",2013,40852,198200,3086,201286,195114,4131688,101137,96.3,98.1,88.7,98.8,97.3
2421,24020,"Glens Falls, NY (Metropolitan Statistical Area)",2013,39330,166600,2246,168846,164354,5028250,127848,97.6,98.1,94.5,98.8,98.5
2422,24140,"Goldsboro, NC (Metropolitan Statistical Area)",2013,33663,108600,3197,111797,105403,4193916,124587,87.5,97.5,62.5,94,88.3
2423,24220,"Grand Forks, ND-MN (Metropolitan Statistical Area)",2013,44426,144100,2533,146633,141567,4475505,100741,92.9,97.8,81.7,93.6,93.7
2424,24260,"Grand Island, NE (Metropolitan Statistical Area)",2013,39108,109200,2472,111672,106728,2919504,74652,85.5,92.5,65.9,89.7,86.3
2425,24300,"Grand Junction, CO (Metropolitan Statistical Area)",2013,37745,210100,4033,214133,206067,5555135,147175,94.9,98.8,89.8,94.2,95.8
2426,24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",2013,41478,139300,977,140277,138323,42535063,1025473,93.3,97.2,84.6,93.2,94.1
2427,24420,"Grants Pass, OR (Metropolitan Statistical Area)",2013,32659,220900,7334,228234,213566,2714952,83131,93.9,98.8,86.5,94.2,94.8
2428,24500,"Great Falls, MT (Metropolitan Statistical Area)",2013,39928,157900,2325,160225,155575,3281825,82194,94.4,96.4,77.2,102.7,95.3
2429,24540,"Greeley, CO (Metropolitan Statistical Area) *",2013,38793,191500,3040,194540,188460,10480583,270165,97.6,101.5,88.5,100.7,98.5
2430,24580,"Green Bay, WI (Metropolitan Statistical Area)",2013,43870,156800,1274,158074,155526,13685094,311947,92,97.1,79.1,93.1,92.9
2431,24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",2013,36774,140600,1276,141876,139324,27234702,740604,90.2,97.1,72.3,94,91
2432,24780,"Greenville, NC (Metropolitan Statistical Area)",2013,35409,134900,3438,138338,131462,6174600,174380,88.7,97.5,67.3,94,89.5
2433,24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",2013,36434,137300,1695,138995,135605,30911264,848417,90.2,97.3,72.4,94,91.1
2434,25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",2013,33971,134400,2391,136791,132009,13586270,399940,90.5,97.5,75.2,94,91.4
2435,25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",2013,37664,185500,3400,188900,182100,10354873,274926,102.4,105.9,87.7,109.8,103.4
2436,25220,"Hammond, LA (Metropolitan Statistical Area)",2013,34418,135400,5699,141099,129701,4320092,125520,85.8,91.4,70.8,94,86.7
2437,25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",2013,30313,176900,4534,181434,172366,4557239,150337,94.2,98.8,87,94.2,95.1
2438,25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",2013,44207,169200,1127,170327,168073,24673697,558139,96.8,98.1,90.4,98.8,97.7
2439,25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",2013,33783,198200,4769,202969,193431,4356463,128956,92.7,91.4,93,94,93.6
2440,25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",2013,54840,249900,1369,251269,248531,66618872,1214785,100.9,98.3,110.2,99.2,101.9
2441,25620,"Hattiesburg, MS (Metropolitan Statistical Area)",2013,33571,132700,4717,137417,127983,5605426,166971,85,91.4,69.3,94,85.9
2442,25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",2013,32257,120100,1746,121846,118354,11721409,363379,89,97.5,66.4,94,89.9
2443,25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",2013,42432,250200,7863,258063,242337,8371551,197292,94.4,91.4,98.9,94,95.3
2444,25980,"Hinesville, GA (Metropolitan Statistical Area)",2013,30251,124400,5597,129997,118803,2384508,78825,91.6,91.4,89.6,94,92.4
2445,26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",2013,33128,117400,3219,120619,114181,4599114,138829,89.6,91.4,83.6,94,90.5
2446,26300,"Hot Springs, AR (Metropolitan Statistical Area)",2013,33825,130500,4808,135308,125692,3303183,97654,85.7,91.4,70.6,94,86.5
2447,26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",2013,42693,129400,3367,132767,126033,8964822,209983,92.6,97.5,80.4,94,93.5
2448,26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",2013,51525,141400,542,141942,140858,326058563,6328208,100.5,96.3,99.1,106.1,101.4
2449,26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",2013,33933,100400,1969,102369,98431,12561158,370179,87.2,97.4,58.9,94,88
2450,26620,"Huntsville, AL (Metropolitan Statistical Area)",2013,42424,158500,1713,160213,156787,18477485,435541,91.1,97.5,72.9,94,92
2451,26820,"Idaho Falls, ID (Metropolitan Statistical Area)",2013,36051,154200,2472,156672,151728,4933275,136840,90.7,98.8,72.5,94.2,91.6
2452,26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",2013,45756,140200,762,140962,139438,89388762,1953600,93.5,97.7,84.4,93.5,94.3
2453,26980,"Iowa City, IA (Metropolitan Statistical Area)",2013,45325,175000,3449,178449,171551,7347004,162095,95.9,97.3,97.9,93.2,96.8
2454,27060,"Ithaca, NY (Metropolitan Statistical Area)",2013,37960,169200,3314,172514,165886,3930838,103553,104.4,98.1,129.6,98.8,105.4
2455,27100,"Jackson, MI (Metropolitan Statistical Area)",2013,32777,112800,2044,114844,110756,5232184,159628,91.3,97.8,75,93.6,92.2
2456,27140,"Jackson, MS (Metropolitan Statistical Area)",2013,39555,127500,2159,129659,125341,23587358,596325,90.7,97.1,74.1,94,91.5
2457,27180,"Jackson, TN (Metropolitan Statistical Area)",2013,35471,107600,2425,110025,105175,6378938,179836,83.3,91.4,60.5,94.1,84.1
2458,27260,"Jacksonville, FL (Metropolitan Statistical Area)",2013,41605,163600,1303,164903,162297,57973424,1393432,96,97.5,96.7,94,96.9
2459,27340,"Jacksonville, NC (Metropolitan Statistical Area)",2013,41905,151700,3580,155280,148120,8060613,192354,95,97.5,92.5,94,95.9
2460,27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)",2013,38350,133000,1711,134711,131289,6149006,160341,92.3,97.8,79.1,93.6,93.2
2461,27620,"Jefferson City, MO (Metropolitan Statistical Area)",2013,37600,133700,2979,136679,130721,5665152,150669,82.7,92.5,60.3,89.6,83.5
2462,27740,"Johnson City, TN (Metropolitan Statistical Area)",2013,34594,128200,2740,130940,125460,6935132,200470,88,97.5,63.7,94,88.8
2463,27780,"Johnstown, PA (Metropolitan Statistical Area)",2013,36740,87100,1677,88777,85423,5100404,138826,86.2,98.1,51.2,98.8,87
2464,27860,"Jonesboro, AR (Metropolitan Statistical Area)",2013,33211,105700,3755,109455,101945,4179220,125840,82.3,91.4,61.4,94,83
2465,27900,"Joplin, MO (Metropolitan Statistical Area)",2013,33930,101300,2311,103611,98989,5942607,175144,87.9,97.8,61.4,93.6,88.7
2466,27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",2013,39225,523700,13013,536713,510687,6318893,161093,107.5,98.8,148.7,94.2,108.5
2467,28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",2013,40358,132600,1951,134551,130649,10384592,257311,92.3,97.8,79,93.6,93.1
2468,28100,"Kankakee, IL (Metropolitan Statistical Area)",2013,35600,145900,3212,149112,142688,4013319,112735,97.6,101.9,83,101.8,98.5
2469,28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",2013,46147,158300,642,158942,157658,94778441,2053850,94.3,96.7,84.6,96,95.1
2470,28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",2013,37979,171500,1907,173407,169593,10283417,270766,98.4,96.4,95.1,102.7,99.3
2471,28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",2013,37546,119200,1586,120786,117614,15917085,423931,92.7,97.3,83.2,94,93.6
